split,alias_class,run,period,temperature_K,field_G,frequency_MHz,tau_dev_us,envelope_amplitude_rate,envelope_background_rate,direction_target,direction_sideband_median,direction_target_sideband_ratio,direction_sideband_percentile,direction_broken_detector,direction_broken_time,release_target,release_sideband_median,release_target_sideband_ratio,release_sideband_percentile,release_broken_time,release_amplitude_z,release_peak_x_spin,raw_total_counts,time_bins
validation,primary,EMU00070028,RF off,300.0,320.0,4.33568,2.202999999999956,6.339087389184418,0.0,0.010878054949219208,0.005439694656770545,1.999754698672246,1.0,0.009289547519157405,0.010358814533692588,0.0013881743493328528,0.0026103028600771216,0.531805856923376,0.16666666666666666,0.0036077447619427723,0.05535178161622485,1.3191241198646209,7607272.0,360
validation,primary,EMU00070034,RF on,300.0,356.0,4.823444,2.202999999999956,6.339984288672352,0.00020666665005982077,0.011195110479047081,0.0055586618979615865,2.0139937784581634,1.0,0.008344446001062477,0.008681633376006793,0.002198672301905059,0.004543206970825742,0.4839472020587791,0.36,0.0013123995622606735,0.07117310774920911,0.10213170930248709,7609226.0,360
validation,primary,EMU00070034,RF off,300.0,356.0,4.823444,2.202999999999956,6.322771747934286,0.002280624544436268,0.012551368693427555,0.0055917360103983505,2.2446282639393424,1.0,0.0068711771014071926,0.008420454213967496,0.000656850516826273,0.00256673495661577,0.25590897694101145,0.2,0.0008223810656350685,0.03907288615010166,0.2126172264196412,7596410.0,360
validation,primary,EMU00070040,RF on,300.0,392.0,5.311208,2.202999999999956,6.331850402707978,0.0003024929487409157,0.009734136136555823,0.005373491995058602,1.811510307544371,1.0,0.008302800200292924,0.00786837408668408,0.007269146161439344,0.003153426927640422,2.3051576358798154,0.6923076923076923,0.006063176073320673,0.13095883374855327,1.3258811840758447,7599827.0,360
validation,primary,EMU00070040,RF off,300.0,392.0,5.311208,2.202999999999956,6.327778368457713,0.0,0.009488425279905977,0.005634962720983771,1.6838488113812144,1.0,0.008076677823777162,0.007906740587999514,0.009505534177611661,0.006821809132681912,1.3934037134039068,0.7307692307692307,0.0007027187722269393,0.14415294592861125,1.076054242118067,7592563.0,360
validation,primary,EMU00070046,RF on,300.0,428.0,5.798972,2.202999999999956,6.335916472189022,0.0010583519970857973,0.009944897151018938,0.005800750205471971,1.7144156874118979,1.0,0.008733632659708479,0.009469226680043706,0.007649800833823907,0.004705612656392336,1.625675845510157,0.7307692307692307,0.01144442353289198,0.13033428518467008,0.48741298153392804,7607564.0,360
validation,primary,EMU00070046,RF off,300.0,428.0,5.798972,2.202999999999956,6.3344249150357514,0.001597977230261719,0.008883891461331483,0.0054094292494133115,1.6422973758821229,1.0,0.00887369759783478,0.010303662458433727,0.0065663641222692614,0.0029876826300978335,2.1978117943719617,0.7307692307692307,0.0017440863884884451,0.12757028065296624,0.08238915482497995,7607814.0,360
validation,primary,EMU00070052,RF on,300.0,464.0,6.286736,2.202999999999956,6.3182366743876335,0.0010689155244011598,0.008425096476460505,0.005425794027767345,1.5527859025506243,1.0,0.008643541312427777,0.008667926936297496,0.003594523885618406,0.005816603990762271,0.6179763812917476,0.34615384615384615,0.0020916952271948725,0.0830746347590015,1.022001814111831,7947609.0,360
validation,primary,EMU00070052,RF off,300.0,464.0,6.286736,2.202999999999956,6.321998120171939,0.0005838731635586972,0.009551530183887151,0.005443022031624853,1.7548211505283626,1.0,0.008227532538039775,0.008492256327092822,0.0013739432433807065,0.0025792952125358237,0.5326816553231686,0.3076923076923077,0.0002485246176331938,0.0569551657119673,1.2295768845324608,7950417.0,360
validation,primary,EMU00070058,RF on,300.0,500.0,6.7745,2.202999999999956,6.314772765020489,0.0023831585250281896,0.0072457487317336665,0.0056763836481222634,1.2764726947465128,1.0,0.007853414644697207,0.007484212785618733,0.0016631576658527466,0.003931265870769905,0.42305906558465134,0.2692307692307692,0.0020095303168119897,0.060744609905138004,0.026294385929807616,7948459.0,360
validation,primary,EMU00070058,RF off,300.0,500.0,6.7745,2.202999999999956,6.31551643601755,0.0012244850110292602,0.008571961735234118,0.0054722680730289654,1.5664367353424327,1.0,0.009122121223132818,0.008853467052727505,0.0031936381736610603,0.00304454557779285,1.0489703937939714,0.5384615384615384,0.000585204751617238,0.07897596999879503,1.8692567730710525,7944083.0,360
holdout,primary,EMU00070245,RF on,202.0,1800.0,24.3882,2.202999999999956,6.344125738622732,0.0036785001982641502,0.00618315450278353,0.00564553952307142,1.0952282731375909,0.7692307692307693,0.007996425736721269,0.008388192599174345,0.00980252191964632,0.003455195087546014,2.8370386248170933,0.8846153846153846,0.008799350503426197,0.15193085097011594,0.28727051373091045,3632438.0,360
holdout,primary,EMU00070245,RF off,202.0,1800.0,24.3882,2.202999999999956,6.357047357669482,0.0005230169931947897,0.005661120068556349,0.0055869505306130884,1.0132754957354386,0.5384615384615384,0.009337336069620514,0.007068375238978189,0.013060396994839319,0.002277095882745483,5.735549870255118,0.8461538461538461,0.006588479869620473,0.17443235009884395,1.643880485828198,3634142.0,360
holdout,primary,EMU00070248,RF on,202.0,1836.0,24.875964,2.202999999999956,6.356621386068769,0.0,0.0046552243303209714,0.0055468543290170015,0.8392548378219187,0.038461538461538464,0.007510287742584176,0.009188334101609467,0.007248476008042477,0.0035872600920631575,2.020616242485397,0.7692307692307693,0.0004352822610249366,0.12190466130164501,1.6554727157699345,3632456.0,360
holdout,primary,EMU00070248,RF off,202.0,1836.0,24.875964,2.202999999999956,6.352014403196102,0.003506104991983017,0.006137396495643193,0.00553388824613347,1.1090568191237677,0.9615384615384616,0.008951512680661175,0.007763871676951238,0.006282538508814719,0.002809304644772864,2.2363322256645723,0.8076923076923077,0.008817842579316816,0.11111333114809814,1.1263043125916516,3635909.0,360
holdout,primary,EMU00070251,RF on,202.0,1872.0,25.363728000000002,2.202999999999956,6.360427340325018,0.00211895409458528,0.0053099206534466545,0.0056634674582056194,0.93757414386716,0.34615384615384615,0.008227068820299895,0.00784370168922132,0.011104586215649536,0.0044419044136280094,2.499960643362799,0.8846153846153846,0.0013016505847372243,0.14140197998767084,0.8083085139749644,3638947.0,360
holdout,primary,EMU00070251,RF off,202.0,1872.0,25.363728000000002,2.202999999999956,6.370036958760015,0.0,0.006532168307263211,0.005481431035166576,1.1916903205304494,1.0,0.008044114839221033,0.007905250345976726,0.001105072171473745,0.002663455509186761,0.41490168229284946,0.23076923076923078,0.0027104227751831053,0.051524458686069675,0.9936718606853042,3639858.0,360
holdout,primary,EMU00070254,RF on,202.0,1908.0,25.851492,2.202999999999956,6.365917932368055,0.0037825097047403744,0.005293932119313334,0.005462287567349277,0.9691785820573995,0.34615384615384615,0.009756213207968928,0.0083284664676212,0.0011355082430647538,0.003964131731404358,0.28644563803697853,0.11538461538461539,0.002661476791826823,0.0484108274247422,1.417799977959571,3645080.0,360
holdout,primary,EMU00070254,RF off,202.0,1908.0,25.851492,2.202999999999956,6.366476241134684,0.0021557583649447053,0.004826661468097988,0.0056545567804224955,0.8535879389891546,0.11538461538461539,0.008263292994406698,0.007780088091471178,0.001116401708989399,0.0026217169003919,0.425828474776402,0.23076923076923078,0.0074724353155125045,0.05232950994028883,1.8885068004380967,3641742.0,360
holdout,primary,EMU00070257,RF on,202.0,1944.0,26.339256,2.202999999999956,6.3584851780365055,0.004125214457902113,0.005678757687821279,0.005347746733187371,1.0618972758338947,0.5769230769230769,0.0072454368312320945,0.010667328648260978,0.0060709968054251376,0.002427579365899778,2.5008437996732327,0.6923076923076923,0.006369699314401447,0.11413230801791556,1.4420893131981751,3641449.0,360
holdout,primary,EMU00070257,RF off,202.0,1944.0,26.339256,2.202999999999956,6.363516994758404,0.001403502767977348,0.004594608660514341,0.0056126462418084645,0.8186171838676048,0.0,0.008397465503812077,0.009456792797117749,0.002252692152937521,0.0028493546182699328,0.7905973298280814,0.46153846153846156,0.00856584524275768,0.07112717539069478,0.6418261711530254,3638697.0,360
holdout,primary,EMU00070260,RF on,202.0,1980.0,26.82702,2.202999999999956,6.366455094810501,0.0022805874080105448,0.005091215207924739,0.005434356750687524,0.9368570083810981,0.2692307692307692,0.007823632236386022,0.007902387267736432,0.003421287509882945,0.0027390374564318053,1.2490838713611165,0.6153846153846154,0.010561419084677946,0.08313934893453077,1.989985621754948,3642683.0,360
holdout,primary,EMU00070260,RF off,202.0,1980.0,26.82702,2.202999999999956,6.3528413455340536,0.0027046969517222626,0.00558115495392444,0.00535060077277138,1.0430894007877254,0.6153846153846154,0.007974648164201896,0.007621058571733058,0.015559219155106099,0.0039677584554524345,3.9214128908791945,0.9230769230769231,0.0034180465327046036,0.18538461481786894,1.3982268672661342,3634212.0,360
holdout,primary,EMU00070263,RF on,202.0,2016.0,27.314784,2.202999999999956,6.389650639551798,0.0009243069028266597,0.006771478569333438,0.005561630065872041,1.2175348754109732,0.9615384615384616,0.007618246699285692,0.008901953305665681,0.0018630399563877836,0.003619096631767642,0.5147803847055159,0.3076923076923077,0.01938749882111069,0.06323988278348669,1.5477438922858178,3653498.0,360
holdout,primary,EMU00070263,RF off,202.0,2016.0,27.314784,2.202999999999956,6.371965918050695,0.0020824798953219766,0.005884317492676108,0.005580138500604103,1.0545110111584282,0.6153846153846154,0.007922988112446865,0.008301164845990127,0.002392043828783263,0.006118785370299442,0.39093442309551063,0.23076923076923078,0.011790629880535189,0.07251614926776612,0.48851238282077675,3644018.0,360
holdout,primary,EMU00070266,RF on,202.0,2052.0,27.802548,2.202999999999956,6.3777782833133845,0.00011465086197898215,0.005417004168569883,0.005519969798002457,0.9813467042030131,0.4230769230769231,0.008400891859009128,0.007917010606457617,0.0016966239443782115,0.004703446466774314,0.3607193058033844,0.19230769230769232,0.007131711650418284,0.06229780090168832,1.4025297469593214,3645255.0,360
holdout,primary,EMU00070266,RF off,202.0,2052.0,27.802548,2.202999999999956,6.376165403987027,0.00118944350420527,0.005202866201243905,0.005469805309635431,0.9511976947476914,0.38461538461538464,0.00771493815466016,0.009188821338967866,0.0011443729654710994,0.002228322847015929,0.5135579734344118,0.3076923076923077,0.009256748524243947,0.051035502354846135,1.3405605757190533,3644810.0,360
holdout,primary,EMU00070269,RF on,202.0,2088.0,28.290312,2.202999999999956,6.375325602817116,0.001031003110515737,0.004203174916679318,0.005451846706356593,0.770963518064185,0.0,0.009259982370016255,0.007113918828653888,0.012461434139994393,0.0038096078445488332,3.2710543049268064,0.9615384615384616,0.01280805911639632,0.17303791840077454,1.1197186746061563,3645503.0,360
holdout,primary,EMU00070269,RF off,202.0,2088.0,28.290312,2.202999999999956,6.3641837935300245,0.0028094269150304337,0.004599155163672143,0.005518038007930817,0.8334765286252095,0.0,0.007761796081449575,0.009541823828682242,0.010783731555885029,0.003148246050621786,3.4253140899693073,0.9230769230769231,0.004113439153947933,0.15566204550909765,0.3330532146708474,3642337.0,360
holdout,primary,EMU00070272,RF on,202.0,2124.0,28.778076000000002,2.202999999999956,6.369591743755663,0.0027517888307347946,0.005204303133258627,0.005763143446453333,0.9030320313233537,0.3076923076923077,0.007569224014500751,0.008290312837063071,0.01465900675123927,0.0022633577442879695,6.476663615477566,0.9230769230769231,0.003153058366998142,0.1754568371066865,1.9302480047125399,3645324.0,360
holdout,primary,EMU00070272,RF off,202.0,2124.0,28.778076000000002,2.202999999999956,6.3769794364273,0.00024922634433162063,0.005429771835528861,0.005573301388352958,0.9742469421940747,0.4230769230769231,0.009653751952629436,0.007783352272723268,0.0052181532016364095,0.003269759755808458,1.5958827532716406,0.6923076923076923,0.002244226999002293,0.11331814750250338,1.2738321066281775,3643583.0,360
holdout,primary,EMU00070275,RF on,202.0,2160.0,29.26584,2.202999999999956,6.372892139871292,0.002969382466446899,0.005051395133906803,0.005758069217649389,0.8772723881858665,0.19230769230769232,0.008884521275551999,0.008505378430645768,0.0006590858379865472,0.004651257602099096,0.1417005666788062,0.23076923076923078,0.00279649276617166,0.036946762859217074,0.7133706872337104,3647602.0,360
holdout,primary,EMU00070275,RF off,202.0,2160.0,29.26584,2.202999999999956,6.37731792750777,0.0019857378930504847,0.006797089100077626,0.005492045501719571,1.2376243237514042,1.0,0.007662957090030216,0.008224305946600534,0.0011517893869344938,0.002065888443533913,0.5575273875699893,0.3076923076923077,0.0012659699362958558,0.044474515435420824,1.1050834262710607,3647631.0,360
holdout,primary,EMU00070278,RF on,202.0,2196.0,29.753604,2.202999999999956,6.369657587775018,0.0015983354169241061,0.00659692303734649,0.005176748523063199,1.274337165105896,1.0,0.0071970837433151386,0.007636342188962629,0.007288844101989893,0.0030131162594475187,2.4190384553320774,0.8076923076923077,0.005752816455730837,0.11173479085310054,1.6068937116171371,3643285.0,360
holdout,primary,EMU00070278,RF off,202.0,2196.0,29.753604,2.202999999999956,6.3702778158426625,0.0009352525751456838,0.005715182278571949,0.005623045219924192,1.0163856158085456,0.5769230769230769,0.009298292318523435,0.007807848372783019,0.0005033502496931695,0.003692726149147731,0.13630857782653097,0.11538461538461539,0.0034430455106982064,0.03381276239743789,0.22769738476718532,3640989.0,360
holdout,primary,EMU00070281,RF on,202.0,2232.0,30.241368,2.202999999999956,6.3583791468799395,0.0056424661583678905,0.004951019284924643,0.005588263464109735,0.8859674059253377,0.11538461538461539,0.010295706701612724,0.007402482891469463,0.0018256576033130047,0.0042875253583397315,0.42580683511571304,0.15384615384615385,0.009593993095679319,0.062028813255298,0.8190277364429218,3644120.0,360
