run_id,y_px,x_raw_px,x_smooth_px,observed_mask_row,u,v
1,102,261.5,261.5000000000002,True,0.5094362843614844,-0.19744048962789063
1,103,261.5,261.5000000000002,True,0.5095957455433844,-0.18945140022464627
1,104,261.5,261.5000000000002,True,0.5097552067252845,-0.1814623108214019
1,105,261.5,261.5000000000002,True,0.5099146679071845,-0.17347322141815755
1,106,261.5,261.5000000000002,True,0.5100741290890847,-0.1654841320149132
1,107,261.5,261.50000000000074,True,0.5102335902709878,-0.15749504261166875
1,108,261.5,261.50000000000074,True,0.5103930514528879,-0.1495059532084244
1,109,261.5,261.50000000000074,True,0.510552512634788,-0.14151686380518005
1,110,261.5,261.50000000000074,True,0.5107119738166881,-0.1335277744019357
1,111,261.5,261.50000000000074,True,0.5108714349985881,-0.12553868499869134
1,112,261.5,261.50000000000074,True,0.5110308961804882,-0.11754959559544699
1,113,261.5,261.50000000000074,True,0.5111903573623883,-0.10956050619220263
1,114,261.5,261.50000000000074,True,0.5113498185442884,-0.10157141678895827
1,115,261.5,261.50000000000074,True,0.5115092797261884,-0.09358232738571393
1,116,261.5,261.50000000000074,True,0.5116687409080886,-0.08559323798246957
1,117,261.5,261.3321678321685,True,0.5108104945471074,-0.0776339327994618
1,118,261.5,261.3741258741266,True,0.5112243826147279,-0.0696373973411583
1,119,261.5,261.5792540792548,True,0.51262770857126,-0.061611905002069235
1,120,261.5,261.90093240093313,True,0.5147377758770154,-0.05356572917670476
1,121,261.5,262.29254079254156,True,0.5172718879923045,-0.04550714325957504
1,122,263.5,262.7074592074599,True,0.5199473483774377,-0.037444420645190254
1,123,263.5,262.93123543123613,True,0.5214637529498456,-0.02941561894829713
1,124,263.5,263.2948717948725,True,0.5238282471413211,-0.021361997067873513
1,125,263.5,263.705128205129,True,0.5264754378724861,-0.013300101792939723
1,126,263.5,264.06876456876535,True,0.5288399320639616,-0.005246479912516104
1,127,263.5,264.2925407925415,True,0.5303563366363692,0.0027823217843770134
1,128,265.5,264.7074592074599,True,0.5330317970215027,0.010845044398761808
1,129,265.5,265.09906759906835,True,0.5355659091367918,0.01890363031589153
1,130,265.5,265.4207459207467,True,0.5376759764425472,0.026949806141256003
1,131,265.5,265.4580419580427,True,0.5380615948561984,0.03494551426010848
1,132,265.5,265.5419580419588,True,0.5387299098095392,0.04294949577347113
1,133,265.5,265.57925407925484,True,0.5391155282231904,0.05094520389232361
1,134,265.5,265.90093240093313,True,0.5412255955289454,0.05899137971768808
1,135,265.5,266.29254079254156,True,0.5437597076442345,0.0670499656348178
1,136,267.5,266.7074592074599,True,0.5464351680293678,0.07511268824920259
1,137,267.5,267.0151515151523,True,0.5484604263732166,0.08315638205621402
1,138,267.5,267.3578088578096,True,0.5506977071218316,0.09120628090910805
1,139,267.5,267.5815850815858,True,0.5522141116942395,0.09923508260600117
1,140,267.5,267.805361305362,True,0.5537305162666474,0.10726388430289431
1,141,267.5,267.93589743589814,True,0.5546815277596772,0.11527613921076711
1,142,268.5,268.3041958041965,True,0.5570742916051216,0.12333058843064175
1,143,268.5,268.69580419580495,True,0.5596084037204108,0.13138917434777148
1,144,269.5,269.06410256410334,True,0.5620011675658552,0.1394436235676461
1,145,269.5,269.3624708624716,True,0.5639698866017655,0.14748566269575547
1,146,269.5,269.54428904428977,True,0.5652318642884532,0.15550701833758948
1,147,269.5,269.5629370629378,True,0.5655044040862292,0.16349941709863788
1,148,269.5,269.58391608391685,True,0.5657910787109894,0.17149222952941182
1,149,269.5,269.50000000000074,True,0.5654416861214488,0.17946642682253788
1,150,269.5,269.50000000000074,True,0.5656011473033489,0.18745551622578224
1,151,269.5,269.50000000000074,True,0.565760608485249,0.19544460562902657
1,152,269.5,269.50000000000074,True,0.565920069667149,0.20343369503227093
1,153,269.5,269.50000000000074,True,0.5660795308490492,0.2114227844355153
1,154,269.5,269.50000000000074,True,0.5662389920309492,0.21941187383875965
1,155,269.5,269.50000000000074,True,0.5663984532128493,0.227400963242004
1,156,269.5,269.50000000000074,True,0.5665579143947493,0.23539005264524837
1,157,269.5,269.6678321678329,True,0.5677350831195304,0.2434089262687293
1,158,269.5,269.6258741258749,True,0.5676401174157103,0.2513905696169145
1,159,269.5,269.42074592074664,True,0.566555713822978,0.25934325608431413
1,160,269.5,269.09906759906835,True,0.5647645688810231,0.26727525906543836
1,161,269.5,268.7074592074599,True,0.5625493791295342,0.27519485195479737
1,162,267.5,268.2925407925415,True,0.5601928411082008,0.2831103081469013
1,163,267.5,267.90093240093313,True,0.5579776513567122,0.2910299010362603
1,164,267.5,267.57925407925484,True,0.5561865064147572,0.29896190401738454
1,165,267.5,267.3741258741266,True,0.555102102822025,0.30691459048478414
1,166,267.5,267.3321678321686,True,0.5550071371182048,0.3148962338329694
1,167,267.5,267.58391608391685,True,0.5566931596144264,0.3229299995665686
1,168,267.5,267.5629370629378,True,0.5567254073534662,0.3309153659422834
1,169,267.5,267.5442890442898,True,0.556771789919491,0.3389011459877237
1,170,267.5,267.3624708624716,True,0.5558287345966029,0.3468579691523784
1,171,267.5,267.06410256410334,True,0.5541789379244928,0.35479410883075774
1,172,266.5,266.69580419580495,True,0.5521050964428484,0.3627178384173718
1,173,266.5,266.3041958041965,True,0.5498899066913595,0.37063743130673077
1,174,265.5,265.93589743589814,True,0.5478160652097152,0.37856116089334485
1,175,265.5,265.6375291375299,True,0.5461662685376051,0.3864973005717242
1,176,265.5,265.4137529137537,True,0.5449687863289973,0.39444667768131975
1,177,265.5,265.40559440559514,True,0.5450787756164516,0.40243431924052486
1,178,265.5,265.4358974358982,True,0.5454219895491498,0.4104287863502008
1,179,265.5,265.5582750582758,True,0.5463235291477337,0.4184395934140343
1,180,265.5,265.6666666666674,True,0.5471402597844112,0.4264479184595148
1,181,266.0,265.737762237763,True,0.5477308331893371,0.43444962478938715
1,182,266.0,265.9370629370637,True,0.5490988220784082,0.44247408295416246
1,183,266.0,266.21794871794947,True,0.5509615299119356,0.45051301955933054
1,184,266.5,266.5337995338003,True,0.5530362601502296,0.45855816121038123
1,185,266.5,266.8379953379961,True,0.5550403162536016,0.4666012345128044
