video_name,frame_number,time [sec],num_contours_per_frame,ID,cx_pos [px],cy_pos [px],cx_pos [m],cy_pos [m],size [px^2],size [m^2],perimeter [px],perimeter [m],approx_diameter [px],approx_diameter [m],x_velocity [m/s],y_velocity [m/s],valve1,valve2,valve3,valve4,valve5
V19_20240418_121606_20240418_121713.avi,0,0.0,8,0,176,222,0.0917,0.1156,148005.0,0.0013008253319999998,1712.0732,0.8917,434.1035,0.2261,0.0,0.0,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,0,0.0,8,1,126,520,0.0656,0.2708,24929.5,0.000219106944,1608.1088,0.8376,178.1607,0.0928,0.0,0.0,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,0,0.0,8,2,144,882,0.075,0.4594,2312.0,2.0320307999999998e-05,411.2447,0.2142,54.2562,0.0283,0.0,0.0,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,0,0.0,8,3,61,887,0.0318,0.462,1682.5,1.4787683999999997e-05,240.8356,0.1254,46.2842,0.0241,0.0,0.0,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,0,0.0,8,4,86,910,0.0448,0.474,837.0,7.356419999999999e-06,153.6812,0.08,32.6451,0.017,0.0,0.0,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,0,0.0,8,5,220,857,0.1146,0.4464,686.5,6.0338519999999995e-06,128.6102,0.067,29.5648,0.0154,0.0,0.0,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,0,0.0,8,6,133,835,0.0693,0.4349,570.5,5.014223999999999e-06,110.468,0.0575,26.9515,0.014,0.0,0.0,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,0,0.0,8,7,192,447,0.1,0.2328,570.5,5.014223999999999e-06,106.8112,0.0556,26.9515,0.014,0.0,0.0,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,1,0.02,6,3,63,899,0.0328,0.4682,3276.5,2.8797443999999997e-05,311.1198,0.162,64.5892,0.0336,0.0521,21.8229,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,1,0.02,6,5,236,864,0.1229,0.45,2198.5,1.9322711999999997e-05,301.9483,0.1573,52.9076,0.0276,0.4167,16.7708,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,1,0.02,6,6,127,831,0.0661,0.4328,1785.0,1.5688403999999998e-05,269.7056,0.1405,47.6732,0.0248,-0.1562,18.1771,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,1,0.02,6,2,149,872,0.0776,0.4542,1428.5,1.2555323999999999e-05,270.1493,0.1407,42.6477,0.0222,0.1302,18.9583,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,1,0.02,6,8,228,960,0.1187,0.5,776.5,6.824735999999999e-06,146.267,0.0762,31.4431,0.0164,0.0,0.0,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,1,0.02,6,9,178,978,0.0927,0.5094,539.5,4.74174e-06,107.6396,0.0561,26.209,0.0137,0.0,0.0,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,2,0.04,5,6,131,835,0.0682,0.4349,5540.5,4.869590399999999e-05,481.0853,0.2506,83.9904,0.0437,0.1042,18.4375,18.9,37.0,48.0,37.0,18.9
V19_20240418_121606_20240418_121713.avi,2,0.04,5,5,237,864,0.1234,0.45,3356.5,2.9500524e-05,307.9483,0.1604,65.373,0.034,0.026,16.3542,18.9,37.0,48.0,37.0,18.9
