video_name,frame_number,time [sec],num_contours_per_frame,ID,cx_pos [px],cy_pos [px],cx_pos [m],cy_pos [m],size [px^2],size [m^2],perimeter [px],perimeter [m],approx_diameter [px],approx_diameter [m],x_velocity [m/s],y_velocity [m/s],valve1,valve2,valve3,valve4,valve5
V11_20240418_114226_20240418_114335.avi,0,0.0,6,0,193,928,0.1005,0.4833,3629.0,3.1895531999999994e-05,362.6173,0.1889,67.9749,0.0354,0.0,0.0,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,0,0.0,6,1,265,890,0.138,0.4635,3040.0,2.6718659999999996e-05,340.333,0.1773,62.2145,0.0324,0.0,0.0,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,0,0.0,6,2,200,858,0.1042,0.4469,3038.5,2.6705699999999997e-05,331.7473,0.1728,62.1992,0.0324,0.0,0.0,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,0,0.0,6,3,111,577,0.0578,0.3005,2661.5,2.3392151999999998e-05,267.8061,0.1395,58.2128,0.0303,0.0,0.0,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,0,0.0,6,4,46,912,0.024,0.475,1775.5,1.5605136e-05,238.8356,0.1244,47.5462,0.0248,0.0,0.0,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,0,0.0,6,5,35,875,0.0182,0.4557,901.5,7.923419999999999e-06,145.0955,0.0756,33.8796,0.0176,0.0,0.0,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,1,0.02,5,2,221,877,0.1151,0.4568,11465.0,0.000100766592,1078.8814,0.5619,120.8209,0.0629,0.5469,17.6302,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,1,0.02,5,4,41,888,0.0214,0.4625,2664.5,2.3418395999999995e-05,292.7767,0.1525,58.2456,0.0303,-0.1302,21.9271,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,1,0.02,5,6,145,586,0.0755,0.3052,2328.5,2.0465459999999996e-05,304.9188,0.1588,54.4494,0.0284,0.0,0.0,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,1,0.02,5,3,91,569,0.0474,0.2964,2059.5,1.8101231999999996e-05,209.865,0.1093,51.2078,0.0267,-0.5208,11.9271,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,1,0.02,5,7,220,956,0.1146,0.4979,773.5,6.798491999999999e-06,159.9239,0.0833,31.3823,0.0163,0.0,0.0,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,2,0.04,5,2,220,866,0.1146,0.451,14098.0,0.000123908292,1070.0529,0.5573,133.9781,0.0698,-0.026,16.7969,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,2,0.04,5,3,113,573,0.0589,0.2984,4538.5,3.9889259999999995e-05,566.9676,0.2953,76.0171,0.0396,0.5729,12.5521,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,2,0.04,5,4,47,885,0.0245,0.4609,3989.0,3.5059715999999996e-05,373.3036,0.1944,71.2668,0.0371,0.1562,21.9792,20.4,27.6,32.0,27.6,20.4
V11_20240418_114226_20240418_114335.avi,2,0.04,5,7,222,947,0.1156,0.4932,726.0,6.380856e-06,125.5391,0.0654,30.4035,0.0158,0.0521,18.9323,20.4,27.6,32.0,27.6,20.4
