video_name,frame_number,time [sec],num_contours_per_frame,ID,cx_pos [px],cy_pos [px],cx_pos [m],cy_pos [m],size [px^2],size [m^2],perimeter [px],perimeter [m],approx_diameter [px],approx_diameter [m],x_velocity [m/s],y_velocity [m/s],valve1,valve2,valve3,valve4,valve5
V28_20240418_125204_20240418_125313.avi,0,0.0,6,0,171,221,0.0891,0.1151,132176.5,0.0011617075079999998,3761.8329,1.9593,410.2345,0.2137,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,0,0.0,6,1,132,641,0.0688,0.3339,27457.5,0.00024132556799999995,1235.8347,0.6437,186.9759,0.0974,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,0,0.0,6,2,154,964,0.0802,0.5021,3885.5,3.4149923999999995e-05,542.2569,0.2824,70.3361,0.0366,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,0,0.0,6,3,168,884,0.0875,0.4604,1127.0,9.905328e-06,170.9949,0.0891,37.8806,0.0197,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,0,0.0,6,4,219,978,0.1141,0.5094,876.0,7.699212e-06,142.0244,0.074,33.397,0.0174,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,0,0.0,6,5,215,925,0.112,0.4818,830.5,7.299396e-06,132.9533,0.0692,32.5181,0.0169,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,1,0.02,8,6,164,133,0.0854,0.0693,87167.0,0.0007661161439999998,1433.8032,0.7468,333.1433,0.1735,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,1,0.02,8,7,185,395,0.0964,0.2057,39905.5,0.00035073194399999993,2381.1425,1.2402,225.4091,0.1174,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,1,0.02,8,8,132,600,0.0688,0.3125,25316.5,0.000222508296,1498.7708,0.7806,179.5382,0.0935,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,1,0.02,8,2,152,953,0.0792,0.4964,4924.5,4.328186399999999e-05,547.5706,0.2852,79.1838,0.0412,-0.0521,20.8073,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,1,0.02,8,5,216,906,0.1125,0.4719,1377.0,1.2102696e-05,184.3087,0.096,41.8718,0.0218,0.026,17.9948,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,1,0.02,8,4,213,963,0.1109,0.5016,826.5,7.264079999999999e-06,155.9239,0.0812,32.4397,0.0169,-0.1562,19.375,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,1,0.02,8,9,138,884,0.0719,0.4604,648.0,5.695271999999999e-06,152.5097,0.0794,28.7238,0.015,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,1,0.02,8,10,105,991,0.0547,0.5161,629.5,5.532624e-06,138.6102,0.0722,28.3109,0.0147,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,2,0.04,8,6,162,130,0.0844,0.0677,85095.5,0.000747909612,1418.7321,0.7389,329.161,0.1714,-0.0521,-0.8854,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,2,0.04,8,11,118,483,0.0615,0.2516,37328.5,0.00032808239999999997,2362.7161,1.2306,218.0095,0.1135,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,2,0.04,8,12,257,387,0.1339,0.2016,25322.0,0.00022255657199999997,1359.6997,0.7082,179.5577,0.0935,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,2,0.04,8,2,157,945,0.0818,0.4922,3496.0,3.072654e-05,383.1026,0.1995,66.7177,0.0347,0.1302,20.651,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,2,0.04,8,5,213,890,0.1109,0.4635,2653.5,2.3321843999999998e-05,318.7767,0.166,58.1252,0.0303,-0.0781,17.5521,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,2,0.04,8,13,107,711,0.0557,0.3703,2324.5,2.0430143999999996e-05,233.5219,0.1216,54.4026,0.0283,0.0,0.0,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,2,0.04,8,9,132,887,0.0688,0.462,2121.5,1.8645875999999998e-05,365.5462,0.1904,51.9729,0.0271,-0.1562,19.5052,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,2,0.04,8,10,119,985,0.062,0.513,811.0,7.128e-06,183.4802,0.0956,32.1341,0.0167,0.3646,22.9167,17.4,55.3,78.4,55.3,17.4
V28_20240418_125204_20240418_125313.avi,3,0.06,5,6,160,129,0.0833,0.0672,84387.5,0.000741686868,1357.4773,0.707,327.7888,0.1707,-0.0521,-0.8594,17.4,55.3,78.4,55.3,17.4
