video_name,frame_number,time [sec],num_contours_per_frame,ID,cx_pos [px],cy_pos [px],cx_pos [m],cy_pos [m],size [px^2],size [m^2],perimeter [px],perimeter [m],approx_diameter [px],approx_diameter [m],x_velocity [m/s],y_velocity [m/s],valve1,valve2,valve3,valve4,valve5
V33_20240418_130955_20240418_131104.avi,0,0.0,4,0,161,190,0.0839,0.099,126929.5,0.001115591292,1568.1737,0.8168,402.0095,0.2094,0.0,0.0,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,0,0.0,4,1,185,511,0.0964,0.2661,51174.0,0.00044977161599999994,1512.0428,0.7875,255.2582,0.1329,0.0,0.0,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,0,0.0,4,2,199,936,0.1036,0.4875,5244.0,4.608997199999999e-05,506.4996,0.2638,81.7121,0.0426,0.0,0.0,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,0,0.0,4,3,111,938,0.0578,0.4885,3596.0,3.1605552e-05,338.132,0.1761,67.6651,0.0352,0.0,0.0,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,1,0.02,4,0,160,186,0.0833,0.0969,124397.0,0.00109333314,1563.0437,0.8141,397.9789,0.2073,-0.026,0.651,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,1,0.02,4,1,185,496,0.0964,0.2583,49946.0,0.00043897852800000003,1808.1749,0.9418,252.177,0.1313,0.0,8.099,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,1,0.02,4,2,200,923,0.1042,0.4807,7095.0,6.2358336e-05,594.3818,0.3096,95.0454,0.0495,0.026,18.8542,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,1,0.02,4,3,113,920,0.0589,0.4792,4537.5,3.9880512e-05,397.2031,0.2069,76.0087,0.0396,0.0521,21.0677,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,2,0.04,4,0,160,185,0.0833,0.0964,123681.0,0.001087040088,1591.1859,0.8287,396.8319,0.2067,0.0,0.651,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,2,0.04,4,1,185,485,0.0964,0.2526,49798.0,0.00043767766799999996,1962.4591,1.0221,251.8031,0.1311,0.0,7.8125,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,2,0.04,4,2,198,902,0.1031,0.4698,8480.0,7.453133999999999e-05,779.0336,0.4057,103.909,0.0541,-0.0521,18.2812,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,2,0.04,4,3,114,912,0.0594,0.475,4282.0,3.7634867999999993e-05,332.6762,0.1733,73.8377,0.0385,0.026,20.8073,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,3,0.06,3,2,200,880,0.1042,0.4583,9254.5,8.133825599999999e-05,833.0752,0.4339,108.5504,0.0565,0.0521,17.7604,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,3,0.06,3,3,114,900,0.0594,0.4688,4508.0,3.9620988e-05,383.4457,0.1997,75.7612,0.0395,0.0,20.4688,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,3,0.06,3,4,136,830,0.0708,0.4323,717.0,6.3017999999999995e-06,119.0538,0.062,30.2144,0.0157,0.0,0.0,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,4,0.08,4,2,201,858,0.1047,0.4469,10772.5,9.4680252e-05,896.0458,0.4667,117.1152,0.061,0.026,17.1354,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,4,0.08,4,3,116,888,0.0604,0.4625,4549.0,3.99816e-05,369.1026,0.1922,76.105,0.0396,0.0521,20.1562,5.9,42.0,64.0,42.0,5.9
V33_20240418_130955_20240418_131104.avi,4,0.08,4,4,132,815,0.0688,0.4245,1172.0,1.0300931999999999e-05,172.9949,0.0901,38.6295,0.0201,-0.1042,17.6823,5.9,42.0,64.0,42.0,5.9
