video_name,frame_number,time [sec],num_contours_per_frame,ID,cx_pos [px],cy_pos [px],cx_pos [m],cy_pos [m],size [px^2],size [m^2],perimeter [px],perimeter [m],approx_diameter [px],approx_diameter [m],x_velocity [m/s],y_velocity [m/s],valve1,valve2,valve3,valve4,valve5
V05_20240418_111651_20240418_111801.avi,0,0.0,7,0,167,197,0.087,0.1026,132559.5,0.001165073868,1633.3452,0.8507,410.8284,0.214,0.0,0.0,32.0,32.0,32.0,32.0,32.0
V05_20240418_111651_20240418_111801.avi,0,0.0,7,1,171,633,0.0891,0.3297,54105.5,0.000475536744,1571.6824,0.8186,262.4676,0.1367,0.0,0.0,32.0,32.0,32.0,32.0,32.0
V05_20240418_111651_20240418_111801.avi,0,0.0,7,2,55,979,0.0286,0.5099,2729.0,2.3985396e-05,479.0437,0.2495,58.9463,0.0307,0.0,0.0,32.0,32.0,32.0,32.0,32.0
V05_20240418_111651_20240418_111801.avi,0,0.0,7,3,303,905,0.1578,0.4714,1425.0,1.2524543999999999e-05,264.7351,0.1379,42.5954,0.0222,0.0,0.0,32.0,32.0,32.0,32.0,32.0
V05_20240418_111651_20240418_111801.avi,0,0.0,7,4,241,910,0.1255,0.474,1424.5,1.2520007999999999e-05,195.3797,0.1018,42.5879,0.0222,0.0,0.0,32.0,32.0,32.0,32.0,32.0
V05_20240418_111651_20240418_111801.avi,0,0.0,7,5,137,881,0.0714,0.4589,1293.5,1.1368511999999999e-05,171.5807,0.0894,40.5825,0.0211,0.0,0.0,32.0,32.0,32.0,32.0,32.0
V05_20240418_111651_20240418_111801.avi,0,0.0,7,6,150,990,0.0781,0.5156,549.5,4.829544e-06,97.1543,0.0506,26.4508,0.0138,0.0,0.0,32.0,32.0,32.0,32.0,32.0
V05_20240418_111651_20240418_111801.avi,1,0.02,10,0,167,187,0.087,0.0974,125316.5,0.001101414672,1635.6295,0.8519,399.447,0.208,0.0,0.5208,32.0,32.0,32.0,32.0,32.0
V05_20240418_111651_20240418_111801.avi,1,0.02,10,7,174,596,0.0906,0.3104,57704.0,0.000507164004,1494.386,0.7783,271.0554,0.1412,0.0,0.0,32.0,32.0,32.0,32.0,32.0
V05_20240418_111651_20240418_111801.avi,1,0.02,10,8,25,976,0.013,0.5083,2162.5,1.9006488e-05,230.2081,0.1199,52.4727,0.0273,0.0,0.0,32.0,32.0,32.0,32.0,32.0
