video_name,frame_number,time [sec],num_contours_per_frame,ID,cx_pos [px],cy_pos [px],cx_pos [m],cy_pos [m],size [px^2],size [m^2],perimeter [px],perimeter [m],approx_diameter [px],approx_diameter [m],x_velocity [m/s],y_velocity [m/s],valve1,valve2,valve3,valve4,valve5
V35_20240418_131644_20240418_131813.avi,0,0.0,10,0,164,229,0.0854,0.1193,146619.5,0.001288647792,2119.7413,1.104,432.0668,0.225,0.0,0.0,8.2,58.8,89.6,58.8,8.2
V35_20240418_131644_20240418_131813.avi,0,0.0,10,1,128,892,0.0667,0.4646,5340.5,4.693788e-05,562.8843,0.2932,82.4605,0.0429,0.0,0.0,8.2,58.8,89.6,58.8,8.2
V35_20240418_131644_20240418_131813.avi,0,0.0,10,2,126,666,0.0656,0.3469,4118.5,3.6197604e-05,602.1392,0.3136,72.4143,0.0377,0.0,0.0,8.2,58.8,89.6,58.8,8.2
V35_20240418_131644_20240418_131813.avi,0,0.0,10,3,245,797,0.1276,0.4151,2514.0,2.2095828e-05,320.6762,0.167,56.5767,0.0295,0.0,0.0,8.2,58.8,89.6,58.8,8.2
V35_20240418_131644_20240418_131813.avi,0,0.0,10,4,194,836,0.101,0.4354,2273.0,1.9977516e-05,372.132,0.1938,53.7966,0.028,0.0,0.0,8.2,58.8,89.6,58.8,8.2
V35_20240418_131644_20240418_131813.avi,0,0.0,10,5,140,780,0.0729,0.4062,2034.5,1.7881236e-05,225.1787,0.1173,50.896,0.0265,0.0,0.0,8.2,58.8,89.6,58.8,8.2
V35_20240418_131644_20240418_131813.avi,0,0.0,10,6,164,699,0.0854,0.3641,1251.5,1.0999476e-05,188.066,0.098,39.9182,0.0208,0.0,0.0,8.2,58.8,89.6,58.8,8.2
V35_20240418_131644_20240418_131813.avi,0,0.0,10,7,243,563,0.1266,0.2932,1233.5,1.0841363999999999e-05,147.4386,0.0768,39.6301,0.0206,0.0,0.0,8.2,58.8,89.6,58.8,8.2
V35_20240418_131644_20240418_131813.avi,0,0.0,10,8,226,935,0.1177,0.487,970.5,8.529624000000001e-06,186.066,0.0969,35.1522,0.0183,0.0,0.0,8.2,58.8,89.6,58.8,8.2
V35_20240418_131644_20240418_131813.avi,0,0.0,10,9,71,734,0.037,0.3823,611.0,5.369976e-06,115.0538,0.0599,27.8917,0.0145,0.0,0.0,8.2,58.8,89.6,58.8,8.2
