video_name,frame_number,time [sec],num_contours_per_frame,ID,cx_pos [px],cy_pos [px],cx_pos [m],cy_pos [m],size [px^2],size [m^2],perimeter [px],perimeter [m],approx_diameter [px],approx_diameter [m],x_velocity [m/s],y_velocity [m/s],valve1,valve2,valve3,valve4,valve5
V18_20240418_121251_20240418_121402.avi,0,0.0,5,0,164,175,0.0854,0.0911,117322.0,0.0010311504119999999,1503.3036,0.783,386.4958,0.2013,0.0,0.0,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,0,0.0,5,1,216,519,0.1125,0.2703,37515.5,0.000329726052,1499.5992,0.781,218.5548,0.1138,0.0,0.0,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,0,0.0,5,2,96,569,0.05,0.2964,10329.0,9.0782208e-05,669.8377,0.3489,114.6791,0.0597,0.0,0.0,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,0,0.0,5,3,180,928,0.0938,0.4833,3922.5,3.447522e-05,331.262,0.1725,70.6702,0.0368,0.0,0.0,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,0,0.0,5,4,166,806,0.0865,0.4198,3718.5,3.2682203999999994e-05,444.8011,0.2317,68.808,0.0358,0.0,0.0,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,1,0.02,8,0,163,170,0.0849,0.0885,114279.5,0.0010044097199999999,1498.86,0.7807,381.4514,0.1987,-0.026,0.1562,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,1,0.02,8,1,192,513,0.1,0.2672,49658.5,0.00043645165199999997,1680.7363,0.8754,251.4501,0.131,-0.625,7.7344,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,1,0.02,8,3,181,903,0.0943,0.4703,5406.0,4.7513627999999995e-05,455.73,0.2374,82.9646,0.0432,0.026,18.8281,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,1,0.02,8,4,160,780,0.0833,0.4062,2668.5,2.3453711999999998e-05,337.8894,0.176,58.2893,0.0304,-0.1562,15.9896,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,1,0.02,8,5,116,952,0.0604,0.4958,1194.0,1.0494036e-05,199.1371,0.1037,38.9904,0.0203,0.0,0.0,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,1,0.02,8,6,96,452,0.05,0.2354,774.5,6.80724e-06,169.2376,0.0881,31.4026,0.0164,0.0,0.0,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,1,0.02,8,7,198,710,0.1031,0.3698,729.0,6.4071e-06,155.3381,0.0809,30.4662,0.0159,0.0,0.0,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,1,0.02,8,8,59,436,0.0307,0.2271,595.5,5.233896e-06,124.1249,0.0646,27.5357,0.0143,0.0,0.0,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,2,0.04,8,0,163,168,0.0849,0.0875,112711.5,0.00099062838,1558.2569,0.8116,378.8255,0.1973,0.0,0.1302,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,2,0.04,8,1,190,500,0.099,0.2604,49182.0,0.00043226362799999993,1634.6946,0.8514,250.2408,0.1303,-0.0521,8.0208,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,2,0.04,8,9,183,872,0.0953,0.4542,5786.0,5.085342e-05,426.4163,0.2221,85.831,0.0447,0.0,0.0,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,2,0.04,8,7,187,712,0.0974,0.3708,3557.0,3.126276e-05,467.529,0.2435,67.2972,0.0351,-0.2865,13.3854,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,2,0.04,8,5,134,942,0.0698,0.4906,1033.0,9.079128e-06,137.196,0.0715,36.2665,0.0189,0.4688,21.5104,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,2,0.04,8,10,116,411,0.0604,0.2141,854.0,7.505783999999999e-06,180.6518,0.0941,32.9749,0.0172,0.0,0.0,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,2,0.04,8,11,158,348,0.0823,0.1812,618.0,5.431535999999999e-06,117.8822,0.0614,28.0511,0.0146,0.0,0.0,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,2,0.04,8,12,84,373,0.0437,0.1943,516.5,4.539564e-06,98.8112,0.0515,25.6443,0.0134,0.0,0.0,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,3,0.06,8,0,164,168,0.0854,0.0875,112944.0,0.000992671848,1644.3818,0.8564,379.216,0.1975,0.026,0.1302,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,3,0.06,8,1,194,488,0.101,0.2542,45168.5,0.00039698877599999996,1376.6875,0.717,239.8131,0.1249,0.1042,7.7604,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,3,0.06,8,9,179,843,0.0932,0.4391,5852.5,5.1437915999999995e-05,487.6295,0.254,86.3229,0.045,-0.1042,17.1875,15.2,29.6,38.4,29.6,15.2
V18_20240418_121251_20240418_121402.avi,3,0.06,8,7,200,687,0.1042,0.3578,5389.0,4.7364264e-05,448.3574,0.2335,82.8341,0.0431,0.3385,13.0208,15.2,29.6,38.4,29.6,15.2
